  0	       0	2.058213e-01
  0	       1	2.030442e-01
  0	       2	2.038695e-01
  0	       3	2.034706e-01
  0	       4	2.030373e-01
  0	       5	2.098347e-01
  0	       6	9.427193e-01
  0	       7	2.044070e-01
  0	       8	2.114215e-01
  0	       9	2.020891e-01
  0	      10	2.113479e-01
  0	      11	2.008028e-01
  0	      12	2.127879e-01
  0	      13	2.144037e-01
  0	      14	2.096589e-01
  0	      15	2.135339e-01
  0	      16	2.151979e-01
  0	      17	2.181525e-01
  0	      18	1.257456e+00
  0	      19	2.155776e-01
  0	      20	2.038846e-01
  0	      21	6.516299e-01
  0	      22	2.100304e-01
  0	      23	2.205705e+00
  0	      24	2.041841e-01
  0	      25	2.141086e-01
  0	      26	2.102106e-01
  0	      27	2.054842e-01
  0	      28	2.089642e-01
  0	      29	3.011962e+00
  0	      30	3.140175e+00
  0	      31	3.023327e+00
  0	      32	3.011430e+00
  0	      33	3.048013e+00
  0	      34	3.119350e+00
  0	      35	3.206669e+00
  0	      36	3.160413e+00
  0	      37	3.206076e+00
  0	      38	3.081737e+00
  0	      39	3.139780e+00
  0	      40	3.082967e+00
  0	      41	3.135026e+00
  0	      42	3.280521e+00
  0	      43	3.026080e+00
  0	      44	3.136167e+00
  0	      45	3.283688e+00
  0	      46	3.256716e+00
  0	      47	3.036293e+00
  0	      48	3.004249e+00
  0	      49	3.070354e+00
  0	      50	3.259894e+00
  0	      51	3.131217e+00
  0	      52	2.174801e-01
  0	      53	2.188866e-01
  0	      54	2.167727e-01
  0	      55	1.840945e+00
  0	      56	2.063869e-01
  0	      57	2.180821e-01
  0	      58	2.167032e-01
  0	      59	2.098367e-01
  0	      60	2.023950e-01
  0	      61	3.014509e+00
  0	      62	3.127808e+00
  0	      63	3.097735e+00
  0	      64	3.031399e+00
  0	      65	3.128675e+00
  0	      66	3.186944e+00
  0	      67	3.185610e+00
  0	      68	3.233999e+00
  0	      69	3.146409e+00
  0	      70	3.296865e+00
  0	      71	3.277755e+00
  0	      72	3.192652e+00
  0	      73	3.224209e+00
  0	      74	3.286971e+00
  0	      75	3.154790e+00
  0	      76	3.066419e+00
  0	      77	3.089890e+00
  0	      78	3.243048e+00
  0	      79	3.001908e+00
  0	      80	3.084171e+00
  0	      81	3.275752e+00
  0	      82	3.110214e+00
  0	      83	3.122176e+00
  0	      84	2.190452e-01
  0	      85	6.211326e-01
  0	      86	2.047427e-01
  0	      87	2.091753e-01
  0	      88	2.039431e-01
  0	      89	2.184759e-01
  0	      90	2.189160e-01
  0	      91	2.069062e-01
  0	      92	2.064402e-01
  0	      93	2.114137e-01
  0	      94	2.174878e-01
  0	      95	2.103588e-01
  1	       0	2.167840e-01
  1	       1	2.095266e-01
  1	       2	2.001807e-01
  1	       3	2.185509e-01
  1	       4	2.050563e-01
  1	       5	2.049287e-01
  1	       6	1.516602e+00
  1	       7	2.160419e-01
  1	       8	2.055297e-01
  1	       9	2.141386e-01
  1	      10	2.151799e-01
  1	      11	2.031538e-01
  1	      12	2.127055e-01
  1	      13	2.040660e-01
  1	      14	2.740251e+00
  1	      15	2.128919e-01
  1	      16	2.312291e+00
  1	      17	2.008264e-01
  1	      18	1.118038e+00
  1	      19	2.121925e-01
  1	      20	2.110449e-01
  1	      21	2.050177e-01
  1	      22	2.051973e-01
  1	      23	2.089971e-01
  1	      24	2.024144e-01
  1	      25	2.180677e-01
  1	      26	2.049773e-01
  1	      27	2.159042e-01
  1	      28	2.090678e-01
  1	      29	3.007223e+00
  1	      30	3.138322e+00
  1	      31	3.100639e+00
  1	      32	3.293821e+00
  1	      33	3.149203e+00
  1	      34	3.117665e+00
  1	      35	3.069426e+00
  1	      36	3.260735e+00
  1	      37	3.103633e+00
  1	      38	3.230529e+00
  1	      39	3.233239e+00
  1	      40	3.115699e+00
  1	      41	3.093963e+00
  1	      42	3.198576e+00
  1	      43	3.274420e+00
  1	      44	3.097803e+00
  1	      45	3.171734e+00
  1	      46	3.165247e+00
  1	      47	3.006312e+00
  1	      48	3.211015e+00
  1	      49	3.151644e+00
  1	      50	3.106782e+00
  1	      51	3.189728e+00
  1	      52	2.188325e-01
  1	      53	2.167293e-01
  1	      54	2.074370e-01
  1	      55	2.130569e-01
  1	      56	2.083454e-01
  1	      57	2.055033e-01
  1	      58	2.068592e-01
  1	      59	2.008315e-01
  1	      60	2.168729e-01
  1	      61	3.241240e+00
  1	      62	3.039602e+00
  1	      63	3.260138e+00
  1	      64	3.143026e+00
  1	      65	3.011592e+00
  1	      66	3.177265e+00
  1	      67	3.088060e+00
  1	      68	3.163326e+00
  1	      69	3.009732e+00
  1	      70	3.087692e+00
  1	      71	3.003282e+00
  1	      72	3.138238e+00
  1	      73	3.032341e+00
  1	      74	3.068557e+00
  1	      75	3.081912e+00
  1	      76	3.052927e+00
  1	      77	3.007681e+00
  1	      78	3.082341e+00
  1	      79	3.260595e+00
  1	      80	3.199158e+00
  1	      81	3.234323e+00
  1	      82	3.070340e+00
  1	      83	3.077562e+00
  1	      84	2.011016e-01
  1	      85	2.106366e-01
  1	      86	6.353049e-01
  1	      87	2.074005e-01
  1	      88	2.183184e-01
  1	      89	2.122959e-01
  1	      90	2.038289e-01
  1	      91	2.017981e-01
  1	      92	2.132354e-01
  1	      93	2.174127e-01
  1	      94	2.171800e-01
  1	      95	2.007064e-01
  2	       0	2.189852e-01
  2	       1	2.107054e-01
  2	       2	2.041138e-01
  2	       3	2.167386e-01
  2	       4	2.096005e-01
  2	       5	2.104269e-01
  2	       6	2.170021e-01
  2	       7	2.099215e-01
  2	       8	2.086443e-01
  2	       9	2.155220e-01
  2	      10	2.081124e-01
  2	      11	2.048715e-01
  2	      12	2.113665e-01
  2	      13	2.008011e-01
  2	      14	2.075277e-01
  2	      15	2.165170e-01
  2	      16	2.025185e-01
  2	      17	2.043618e+00
  2	      18	2.134796e-01
  2	      19	2.025983e+00
